sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.3571326,1.0,0.26905632,1,0.049669176
1,26,0,1,0,0,0,1,0,0.0,1.0,0.4918087,0.0,0.71734154,1,0.27094525
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711618,1.0,0.3243317,1,0.044812955
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43140435,0.0,0.50739133,1,0.12901893
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22413099,1.0,0.2604308,1,0.018877244
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32912326,1.0,0.31622583,1,0.046865586
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46257478,1.0,0.37363935,1,0.050219536
0,21,2,1,0,0,0,0,1,0.0,1.0,0.476512,0.0,0.55970585,0,0.50858516
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003062,0.0,0.77517426,0,0.97282547
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6356971,0.0,0.6709843,0,0.9809903
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24133939,1.0,0.42141962,1,0.20720784
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885527,1.0,0.2898301,1,0.07589726
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62181413,0.0,0.62715864,0,0.98058736
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59146595,0.0,0.5293715,1,0.19462323
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5759943,0.0,0.58863175,0,0.7309697
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867835,0.0,0.6901392,0,0.98113567
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37147808,1.0,0.29398012,1,0.05741056
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6356971,0.0,0.6709843,0,0.9809903
1,23,2,1,0,0,0,2,0,1.0,1.0,0.3547945,1.0,0.2866081,1,0.033790186
1,35,0,1,0,0,0,6,0,1.0,1.0,0.4087119,1.0,0.36735004,1,0.061417393
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038106,0.0,0.7094805,0,0.9812742
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6356971,0.0,0.6709843,0,0.9809903
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53102386,0.0,0.6937748,0,0.731654
0,27,0,0,0,0,0,2,0,0.0,1.0,0.4957748,0.0,0.66630816,1,0.21913464
1,32,0,1,0,0,0,8,0,1.0,1.0,0.3257386,1.0,0.23634648,1,0.041339133
0,24,2,1,0,0,0,0,0,1.0,0.0,0.654884,0.0,0.64830816,0,0.68094844
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827649,1.0,0.14953399,1,0.032498825
0,39,0,1,0,0,0,3,0,1.0,0.0,0.58007187,0.0,0.50670296,1,0.35416391
1,22,2,0,0,0,1,1,0,0.0,0.0,0.5773317,1.0,0.34290087,1,0.022717137
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674744,0.0,0.6941315,0,0.7582254
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70693886,0.0,0.6511554,0,0.98033273
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647506,0.0,0.8236697,0,0.9821815
0,26,0,1,0,0,0,1,1,0.0,0.0,0.55686784,0.0,0.69165385,0,0.7227706
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75942856,0.0,0.7002897,0,0.970554
1,52,1,0,0,0,0,1,0,0.0,0.0,0.76321256,0.0,0.74201,0,0.95951533
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72383726,0.0,0.7345552,0,0.9549503
0,29,0,0,0,0,0,1,0,1.0,0.0,0.58223224,0.0,0.62150514,0,0.5058679
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29583853,1.0,0.18687618,1,0.047121435
1,47,1,0,0,0,0,0,1,0.0,0.0,0.83537763,0.0,0.8250458,0,0.9821415
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55364144,1.0,0.4351018,1,0.31451964
1,43,0,1,0,0,0,7,0,0.0,1.0,0.4304332,1.0,0.4510073,1,0.06835373
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33275265,1.0,0.43474853,1,0.049182676
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13799804,1.0,0.14929438,1,0.01700725
0,42,0,0,0,0,0,3,0,0.0,0.0,0.58103275,0.0,0.55254316,1,0.42608523
0,42,0,1,0,0,0,2,1,0.0,0.0,0.7665778,0.0,0.7431757,0,0.91823566
0,32,0,1,0,0,0,0,0,0.0,0.0,0.73599803,0.0,0.72026527,0,0.98111135
1,36,0,0,0,0,0,9,1,1.0,1.0,0.37395447,1.0,0.32865566,1,0.07899454
1,63,1,1,0,0,0,1,0,0.0,0.0,0.775882,0.0,0.80268186,0,0.9779016
0,28,0,1,0,0,0,3,0,1.0,1.0,0.46474314,0.0,0.5167923,1,0.14123969
1,55,1,0,0,0,0,0,0,0.0,0.0,0.9052349,0.0,0.8455862,0,0.9821477
1,24,2,0,0,0,2,1,0,0.0,0.0,0.6717907,1.0,0.35874295,1,0.02361386
1,62,1,1,0,0,0,15,0,0.0,1.0,0.4692583,1.0,0.36980182,1,0.07830635
1,30,0,1,0,0,0,0,0,0.0,0.0,0.7200382,0.0,0.6671775,0,0.980537
0,61,1,1,0,0,0,1,0,1.0,0.0,0.7693016,0.0,0.79576224,0,0.97824085
0,32,0,1,0,0,0,1,0,0.0,0.0,0.6221659,0.0,0.669029,0,0.6463919
1,34,0,1,0,0,0,8,1,0.0,1.0,0.43837535,1.0,0.35668242,1,0.088252716
1,23,2,1,0,0,0,1,1,1.0,1.0,0.3767892,1.0,0.43167198,1,0.123749636
1,43,0,1,0,0,0,1,0,1.0,0.0,0.7185952,0.0,0.68692255,0,0.8381823
0,28,0,0,0,0,0,0,0,1.0,0.0,0.72418284,0.0,0.65099823,0,0.9804575
1,27,0,1,0,0,0,13,1,1.0,1.0,0.23744196,1.0,0.09663129,1,0.038553942
1,29,0,1,0,0,0,4,0,1.0,1.0,0.40950608,1.0,0.34538484,1,0.069625005
1,20,2,0,0,0,0,0,1,1.0,1.0,0.35967374,1.0,0.41188335,1,0.3199658
1,26,0,1,0,0,0,6,1,0.0,1.0,0.33062416,1.0,0.21559262,1,0.07988265
1,51,1,0,0,0,0,3,0,0.0,0.0,0.67137426,0.0,0.64002526,0,0.7911633
1,40,0,1,0,0,0,0,1,0.0,0.0,0.79273504,0.0,0.8030804,0,0.9819095
