sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713512,1.0,0.31111687,1,0.15388985
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49181694,0.0,0.6268684,1,0.4621276
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711314,1.0,0.27368557,1,0.11318324
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141288,0.0,0.50078905,1,0.28465384
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22412431,1.0,0.31824368,1,0.029831227
1,32,0,1,1,0,0,2,1,1.0,1.0,0.3291005,1.0,0.37613732,1,0.431573
0,24,2,1,0,0,0,2,0,1.0,1.0,0.462578,1.0,0.44779545,1,0.14484312
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47650725,0.0,0.6085511,0,0.7403465
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003098,0.0,0.79145014,0,0.97415483
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6357028,0.0,0.6570529,0,0.96771795
0,20,2,1,0,0,1,0,1,1.0,1.0,0.241337,1.0,0.36926508,1,0.07810285
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388672,1.0,0.3172515,1,0.19778341
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218103,0.0,0.64394486,0,0.9600375
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59146726,0.0,0.5538386,0,0.79669446
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5760038,0.0,0.67305636,0,0.89623797
1,29,0,0,0,0,0,0,1,0.0,0.0,0.68678033,0.0,0.6620549,0,0.97018754
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148297,1.0,0.35936832,1,0.18618265
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357028,0.0,0.6570529,0,0.96771795
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35478908,1.0,0.38020957,1,0.08877816
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40871084,1.0,0.361813,1,0.1922027
1,30,0,0,0,0,0,0,1,0.0,0.0,0.70380783,0.0,0.667735,0,0.9724153
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357028,0.0,0.6570529,0,0.96771795
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53102124,0.0,0.65846765,0,0.8231766
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578506,0.0,0.515053,1,0.25024056
1,32,0,1,0,0,0,8,0,1.0,1.0,0.325736,1.0,0.24465722,1,0.10531245
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548799,0.0,0.63079596,0,0.8396942
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827713,1.0,0.20086515,1,0.08255868
0,39,0,1,0,0,0,3,0,1.0,0.0,0.58007187,0.0,0.5787227,1,0.34645122
1,22,2,0,0,0,1,1,0,0.0,0.0,0.5773554,1.0,0.39395547,1,0.019653441
1,39,0,0,0,0,0,1,0,0.0,0.0,0.66747844,0.0,0.7280462,0,0.88290024
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70694375,0.0,0.6648845,0,0.95686
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647515,0.0,0.87091523,0,0.98836654
0,26,0,1,0,0,0,1,1,0.0,0.0,0.556862,0.0,0.6790533,0,0.72438675
0,45,1,0,0,0,0,1,1,0.0,0.0,0.7594336,0.0,0.7746148,0,0.9733156
1,52,1,0,0,0,0,1,0,0.0,0.0,0.76321316,0.0,0.753137,0,0.97004694
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72384346,0.0,0.7405112,0,0.9690759
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822413,0.0,0.68727213,0,0.51672834
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29583216,1.0,0.25457877,1,0.09763728
1,47,1,0,0,0,0,0,1,0.0,0.0,0.83537424,0.0,0.85034007,0,0.9874599
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55365556,1.0,0.45468342,1,0.32506984
1,43,0,1,0,0,0,7,0,0.0,1.0,0.43043262,1.0,0.4193985,1,0.22292092
