sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713422,1.0,0.30157107,1,0.25570118
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49180084,0.0,0.63053167,1,0.42968377
1,37,0,1,0,0,0,9,0,0.0,1.0,0.3371166,1.0,0.3000486,1,0.25073525
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43140048,1.0,0.47190136,1,0.34474427
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22414398,1.0,0.27085626,1,0.14154665
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32910866,1.0,0.30196387,1,0.42841178
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46257395,1.0,0.35081917,1,0.26744345
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47650653,0.0,0.58118826,0,0.76618916
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80030763,0.0,0.7420633,0,0.8239185
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63569665,0.0,0.6975392,0,0.85260135
0,20,2,1,0,0,1,0,1,1.0,1.0,0.2413503,1.0,0.36889648,1,0.3274594
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388682,1.0,0.38538766,1,0.3126063
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218153,0.0,0.67695117,0,0.84730613
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914718,1.0,0.4771682,0,0.5420449
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5759936,0.0,0.5998664,0,0.5986474
1,29,0,0,0,0,0,0,1,0.0,0.0,0.68678933,0.0,0.70641303,0,0.8544378
1,27,0,1,0,0,0,4,0,1.0,1.0,0.3714794,1.0,0.34070504,1,0.2741094
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569665,0.0,0.6975392,0,0.85260135
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35478526,1.0,0.29961497,1,0.16050214
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40871054,1.0,0.40969568,1,0.31361783
1,30,0,0,0,0,0,0,1,0.0,0.0,0.703817,0.0,0.71567094,0,0.85618085
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569665,0.0,0.6975392,0,0.85260135
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53102446,0.0,0.65626127,0,0.5862223
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578214,1.0,0.4977057,1,0.45903262
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32573974,1.0,0.25632864,1,0.22365777
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548992,0.0,0.604964,0,0.80962974
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827809,1.0,0.22950023,1,0.16931683
0,39,0,1,0,0,0,3,0,1.0,0.0,0.58006054,0.0,0.5689529,0,0.5946304
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57735765,1.0,0.34428042,1,0.06310557
