sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.357135,1.0,0.4683301,0,0.50427073
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49181867,0.0,0.61823845,0,0.5044368
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711576,1.0,0.3280617,0,0.50405097
1,26,0,1,0,0,0,2,0,1.0,1.0,0.4314115,0.0,0.58373356,0,0.50442255
1,30,0,1,4,0,0,12,0,1.0,1.0,0.2241131,0.0,0.58530706,0,0.5044264
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32914543,0.0,0.6429249,0,0.50445294
0,24,2,1,0,0,0,2,0,1.0,1.0,0.4625945,0.0,0.5925362,0,0.5044308
0,21,2,1,0,0,0,0,1,0.0,1.0,0.4764982,0.0,0.6693057,0,0.5044641
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80031645,0.0,0.5273284,0,0.50435615
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63570535,0.0,0.67198884,0,0.504465
0,20,2,1,0,0,1,0,1,1.0,1.0,0.2413525,0.0,0.6798289,0,0.5044683
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885664,1.0,0.33171487,0,0.5040586
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62180805,0.0,0.6716827,0,0.50446486
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59146744,1.0,0.4129659,0,0.504188
1,44,0,0,0,0,0,4,1,0.0,0.0,0.576015,1.0,0.4499529,0,0.50424314
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867781,0.0,0.67212224,0,0.50446504
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148148,0.0,0.51358116,0,0.5043372
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570535,0.0,0.67198884,0,0.504465
1,23,2,1,0,0,0,2,0,1.0,1.0,0.3548007,0.0,0.5440637,0,0.5043798
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40871453,1.0,0.40293843,0,0.5041758
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038058,0.0,0.67226475,0,0.50446504
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570535,0.0,0.67198884,0,0.504465
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310182,0.0,0.6026106,0,0.50443333
0,27,0,0,0,0,0,2,0,0.0,1.0,0.4957844,0.0,0.613876,0,0.5044357
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32573688,1.0,0.35141116,0,0.50409544
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548709,0.0,0.6704989,0,0.5044645
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28275597,1.0,0.35909343,0,0.5041092
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800792,0.0,0.54999936,0,0.50438654
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57736397,0.0,0.6763647,0,0.5044647
1,39,0,0,0,0,0,1,0,0.0,0.0,0.66749173,0.0,0.5937861,0,0.5044298
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70693696,0.0,0.67301524,0,0.50446534
0,45,1,0,0,0,0,0,1,0.0,0.0,0.86474824,0.0,0.67655075,0,0.5044668
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568603,0.0,0.63618004,0,0.5044479
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75944525,0.0,0.5541433,0,0.5043925
1,52,1,0,0,0,0,1,0,0.0,0.0,0.7632239,0.0,0.52485883,0,0.50435257
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72385097,0.0,0.5248629,0,0.50435257
0,29,0,0,0,0,0,1,0,1.0,0.0,0.58225,0.0,0.6381705,0,0.5044494
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29582286,1.0,0.2906657,0,0.5040137
1,47,1,0,0,0,0,0,1,0.0,0.0,0.8353825,0.0,0.67589605,0,0.5044665
1,21,2,0,0,0,0,0,0,0.0,0.0,0.5536605,0.0,0.66845715,0,0.50446385
1,43,0,1,0,0,0,7,0,0.0,1.0,0.43043768,1.0,0.3629889,0,0.50411564
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33276826,0.0,0.5595572,0,0.50440216
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13797945,0.0,0.5995101,0,0.50443536
0,42,0,0,0,0,0,3,0,0.0,0.0,0.5810466,0.0,0.54373467,0,0.5043772
0,42,0,1,0,0,0,2,1,0.0,0.0,0.76657635,0.0,0.57906866,0,0.5044183
0,32,0,1,0,0,0,0,0,0.0,0.0,0.7360012,0.0,0.6744788,0,0.50446594
1,36,0,0,0,0,0,9,1,1.0,1.0,0.373962,1.0,0.31540042,0,0.50403357
1,63,1,1,0,0,0,1,0,0.0,0.0,0.77589333,0.0,0.5359322,0,0.50436646
0,28,0,1,0,0,0,3,0,1.0,1.0,0.4647506,0.0,0.58602124,0,0.50442404
1,55,1,0,0,0,0,0,0,0.0,0.0,0.90522873,0.0,0.67643213,0,0.5044667
1,24,2,0,0,0,2,1,0,0.0,0.0,0.6717869,0.0,0.6331464,0,0.5044972
1,62,1,1,0,0,0,15,0,0.0,1.0,0.46925318,1.0,0.32402152,0,0.50404286
1,30,0,1,0,0,0,0,0,0.0,0.0,0.7200361,0.0,0.6731883,0,0.5044654
0,61,1,1,0,0,0,1,0,1.0,0.0,0.7693194,0.0,0.5838112,0,0.5044227
0,32,0,1,0,0,0,1,0,0.0,0.0,0.62218297,0.0,0.63460666,0,0.5044471
1,34,0,1,0,0,0,8,1,0.0,1.0,0.4383685,1.0,0.33102238,0,0.5040571
1,23,2,1,0,0,0,1,1,1.0,1.0,0.37680048,0.0,0.5553249,0,0.5043965
1,43,0,1,0,0,0,1,0,1.0,0.0,0.718608,0.0,0.58674544,0,0.50442475
0,28,0,0,0,0,0,0,0,1.0,0.0,0.72419107,0.0,0.67391145,0,0.5044657
1,27,0,1,0,0,0,13,1,1.0,1.0,0.2374205,1.0,0.28822106,0,0.5040137
1,29,0,1,0,0,0,4,0,1.0,1.0,0.4095112,0.0,0.50405264,0,0.5043232
1,20,2,0,0,0,0,0,1,1.0,1.0,0.35969597,0.0,0.6660553,0,0.5044631
1,26,0,1,0,0,0,6,1,0.0,1.0,0.3306054,1.0,0.39016873,0,0.5041585
1,51,1,0,0,0,0,3,0,0.0,0.0,0.67137897,1.0,0.45294356,0,0.50424683
1,40,0,1,0,0,0,0,1,0.0,0.0,0.7927369,0.0,0.673277,0,0.50446546
0,26,0,1,0,0,0,9,1,1.0,1.0,0.36648,1.0,0.36432672,0,0.5041178
1,59,1,1,0,0,0,5,1,0.0,0.0,0.670216,1.0,0.4212615,0,0.504198
0,32,0,0,0,0,0,1,1,1.0,0.0,0.65996075,0.0,0.6313617,0,0.5044444
1,38,0,1,0,0,0,7,0,1.0,1.0,0.4015333,1.0,0.36806482,0,0.50412416
1,25,0,1,0,0,0,0,1,1.0,0.0,0.5529373,0.0,0.671514,0,0.5044648
1,83,1,1,0,0,0,0,1,0.0,0.0,0.9312235,0.0,0.6753589,0,0.5044663
1,26,0,1,0,0,0,8,0,1.0,1.0,0.24485528,1.0,0.36413175,0,0.5041178
1,19,2,1,0,0,0,1,0,1.0,1.0,0.10915196,0.0,0.5417187,0,0.5043772
1,34,0,0,0,0,1,5,0,1.0,1.0,0.48742813,1.0,0.24682206,0,0.5052892
1,63,1,0,0,0,0,1,0,0.0,0.0,0.83134973,0.0,0.5359322,0,0.50436646
0,29,0,0,0,1,0,10,0,1.0,1.0,0.2808048,1.0,0.23371828,0,0.51104575
0,26,0,1,0,0,0,0,1,0.0,0.0,0.6188612,0.0,0.6723217,0,0.5044651
0,27,0,1,0,0,0,0,1,1.0,0.0,0.64139944,0.0,0.67252064,0,0.50446516
1,24,2,1,0,0,2,1,1,1.0,1.0,0.29255563,0.0,0.56014323,0,0.50460434
1,45,1,1,0,0,0,0,1,1.0,0.0,0.7509066,0.0,0.675809,0,0.5044664
1,29,0,1,0,0,0,2,0,1.0,0.0,0.5114133,0.0,0.5755694,0,0.5044163
0,51,1,0,0,0,0,5,0,0.0,0.0,0.6423792,1.0,0.4542858,0,0.50424844
1,37,0,1,0,0,0,1,0,1.0,0.0,0.6896225,0.0,0.5979232,0,0.50443196
1,25,0,1,0,0,0,0,1,0.0,0.0,0.5529373,0.0,0.671514,0,0.5044648
1,48,1,0,0,0,0,0,1,1.0,0.0,0.8410135,0.0,0.675933,0,0.5044665
1,23,2,1,0,0,0,6,0,1.0,1.0,0.24065,1.0,0.45483994,0,0.50425214
0,23,2,1,0,0,0,2,0,1.0,1.0,0.4174968,0.0,0.58662677,0,0.5044268
1,29,0,0,0,0,0,1,0,1.0,0.0,0.59208167,0.0,0.61397135,0,0.5044359
1,23,2,0,0,0,0,0,1,0.0,0.0,0.56336695,0.0,0.667989,0,0.50446373
1,33,0,0,0,0,0,0,0,0.0,0.0,0.7618854,0.0,0.67360866,0,0.5044656
1,25,0,0,0,0,0,7,1,1.0,1.0,0.2551844,1.0,0.35660833,0,0.50410527
1,55,1,0,0,0,0,0,1,1.0,0.0,0.8826361,0.0,0.67616737,0,0.5044666
1,29,0,0,0,0,1,11,0,1.0,1.0,0.3063504,1.0,0.24355304,0,0.5053325
1,28,0,1,0,0,0,3,0,0.0,1.0,0.43609887,0.0,0.54493535,0,0.5043794
1,24,2,1,0,0,0,0,1,0.0,0.0,0.53610325,0.0,0.66829324,0,0.5044638
1,59,1,1,0,0,0,22,0,1.0,1.0,0.35759556,1.0,0.3239426,0,0.50404185
0,53,1,0,0,0,0,1,1,0.0,0.0,0.80158675,0.0,0.55278236,0,0.5043903
1,33,0,1,0,0,0,4,0,1.0,1.0,0.4691648,1.0,0.4867713,0,0.50429785
