sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713786,1.0,0.3799336,0,0.5488885
1,26,0,1,0,0,0,1,0,0.0,1.0,0.4918161,0.0,0.5204,0,0.5635446
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711606,1.0,0.36975896,0,0.54703295
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141216,1.0,0.45642287,0,0.5576126
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22413164,1.0,0.22406399,1,0.44497603
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32910037,1.0,0.3647716,1,0.4948475
0,24,2,1,0,0,0,2,0,1.0,1.0,0.4625802,1.0,0.40202254,0,0.55048037
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47650015,0.0,0.52637434,0,0.60964715
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003075,0.0,0.7762898,0,0.5845695
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6357031,0.0,0.67708004,0,0.6258456
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24135196,1.0,0.49741012,0,0.53165466
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33886522,1.0,0.3899095,0,0.5484488
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62181413,0.0,0.6525626,0,0.62437457
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914669,0.0,0.5616373,0,0.5609969
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57601094,0.0,0.5712226,0,0.5630939
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867842,0.0,0.68702877,0,0.6263923
1,27,0,1,0,0,0,4,0,1.0,1.0,0.3714847,1.0,0.39498454,0,0.55043995
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357031,0.0,0.67708004,0,0.6258456
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479033,1.0,0.331289,0,0.5475955
1,35,0,1,0,0,0,6,0,1.0,1.0,0.4087137,1.0,0.42205918,0,0.5516423
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038116,0.0,0.6972263,0,0.62694675
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357031,0.0,0.67708004,0,0.6258456
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53101987,0.0,0.5723338,0,0.569674
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578,0.0,0.51945555,0,0.55875653
