sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35714304,1.0,0.26223588,1,0.024345485
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49182254,0.0,0.6902683,0,0.55795294
1,37,0,1,0,0,0,9,0,0.0,1.0,0.3371244,1.0,0.3567363,1,0.033063512
1,26,0,1,0,0,0,2,0,1.0,1.0,0.431418,1.0,0.46144158,1,0.23901299
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22414577,1.0,0.25590163,1,0.001629882
1,32,0,1,1,0,0,2,1,1.0,1.0,0.3291052,1.0,0.3432846,1,0.010254858
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46258366,1.0,0.38658667,1,0.13670474
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47650844,0.0,0.5499998,0,0.9257547
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003176,0.0,0.7741436,0,0.99072754
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63570666,0.0,0.655709,0,0.99036026
0,20,2,1,0,0,1,0,1,1.0,1.0,0.241341,1.0,0.3742581,1,0.123921536
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33886904,1.0,0.3404044,1,0.03757442
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62182045,0.0,0.6254009,0,0.98782665
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59148157,0.0,0.57084846,1,0.4914581
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57601666,0.0,0.5571878,0,0.6956696
1,29,0,0,0,0,0,0,1,0.0,0.0,0.68679166,0.0,0.6700095,0,0.9910884
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148964,1.0,0.2690193,1,0.035138562
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570666,0.0,0.655709,0,0.99036026
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479486,1.0,0.36750454,1,0.00809047
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40871978,1.0,0.3767392,1,0.08565813
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038194,0.0,0.6853246,0,0.99171317
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570666,0.0,0.655709,0,0.99036026
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310305,0.0,0.673584,0,0.8003572
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578238,0.0,0.60051763,0,0.5318154
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32574546,1.0,0.27155083,1,0.018603727
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65489155,0.0,0.63987106,0,0.97671825
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28277415,1.0,0.16754216,1,0.0061620446
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800741,0.0,0.57354605,0,0.7320674
1,22,2,0,0,0,1,1,0,0.0,0.0,0.577353,1.0,0.38146585,1,0.0014930178
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674917,0.0,0.7212255,0,0.92524356
1,29,0,1,0,0,0,0,0,0.0,0.0,0.7069464,0.0,0.65644526,0,0.98893946
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647527,0.0,0.85628426,0,0.9952361
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568728,0.0,0.6629072,0,0.85297793
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75943685,0.0,0.72790027,0,0.9918263
1,52,1,0,0,0,0,1,0,0.0,0.0,0.7632273,0.0,0.77268726,0,0.9866252
1,51,1,1,0,0,0,1,0,0.0,0.0,0.7238493,0.0,0.77190745,0,0.9853947
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822428,0.0,0.6611365,0,0.84007174
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29584992,1.0,0.20639306,1,0.009285214
1,47,1,0,0,0,0,0,1,0.0,0.0,0.83538055,0.0,0.8493999,0,0.99508274
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55366486,1.0,0.44694382,1,0.45386016
1,43,0,1,0,0,0,7,0,0.0,1.0,0.430443,1.0,0.4007666,1,0.14053692
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33275568,1.0,0.3709994,1,0.010887102
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13799345,1.0,0.09859854,1,0.0010091339
