sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.3571356,1.0,0.3888234,1,0.45533624
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49182588,1.0,0.49064207,1,0.46144658
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711052,1.0,0.40151495,1,0.45306942
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141705,1.0,0.44033808,1,0.45885
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22412503,1.0,0.2855807,1,0.48714638
1,32,0,1,1,0,0,2,1,1.0,1.0,0.3291074,1.0,0.29860663,1,0.49243844
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46259052,1.0,0.4065103,1,0.4600424
0,21,2,1,0,0,0,0,1,0.0,1.0,0.4764884,0.0,0.5161568,0,0.5061562
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003086,0.0,0.73929125,1,0.46699685
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63570726,0.0,0.6989145,0,0.5065327
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24134785,1.0,0.46507764,1,0.4878422
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33886415,1.0,0.41635728,1,0.45629814
1,26,0,0,0,0,0,0,1,0.0,0.0,0.621817,0.0,0.672087,0,0.5062934
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914706,0.0,0.5444949,1,0.46035722
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5760256,0.0,0.58092,1,0.46266106
1,29,0,0,0,0,0,0,1,0.0,0.0,0.68678594,0.0,0.7095169,0,0.5065833
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148362,1.0,0.39709812,1,0.4563725
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570726,0.0,0.6989145,0,0.5065327
1,23,2,1,0,0,0,2,0,1.0,1.0,0.3547998,1.0,0.35608816,1,0.45703077
1,35,0,1,0,0,0,6,0,1.0,1.0,0.4087094,1.0,0.4378662,1,0.45618966
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038132,0.0,0.7202097,0,0.50663555
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570726,0.0,0.6989145,0,0.5065327
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53102803,0.0,0.55242074,1,0.46442476
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49577928,1.0,0.4836713,1,0.46125606
1,32,0,1,0,0,0,8,0,1.0,1.0,0.3257317,1.0,0.37950796,1,0.4529363
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548728,0.0,0.62100375,0,0.506109
