sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.3571418,1.0,0.3001356,1,0.070291415
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49182612,0.0,0.6419667,0,0.5197401
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33712214,1.0,0.31279188,1,0.06419046
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43142003,1.0,0.48897386,1,0.2001392
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22412044,1.0,0.22163337,1,0.062591
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32911187,1.0,0.24104989,0,0.6408664
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46259022,1.0,0.46831536,1,0.1464458
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47652394,1.0,0.46596104,0,0.7696276
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80031025,0.0,0.7807693,0,0.93751
1,28,0,1,0,0,0,0,1,1.0,0.0,0.635712,0.0,0.6994034,0,0.97170854
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24133271,1.0,0.3007183,1,0.12496408
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388672,1.0,0.38700855,1,0.11238757
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218188,0.0,0.630637,0,0.9595941
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914768,0.0,0.52845144,0,0.70742214
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57601357,0.0,0.59920096,0,0.7808508
1,29,0,0,0,0,0,0,1,0.0,0.0,0.68678844,0.0,0.7104889,0,0.97512555
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148863,1.0,0.31991905,1,0.084725305
1,28,0,1,0,0,0,0,1,0.0,0.0,0.635712,0.0,0.6994034,0,0.97170854
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35480088,1.0,0.31472695,1,0.04271952
1,35,0,1,0,0,0,6,0,1.0,1.0,0.4087206,1.0,0.41006976,1,0.13121824
1,30,0,0,0,0,0,0,1,0.0,0.0,0.70381594,0.0,0.71632147,0,0.977784
1,28,0,1,0,0,0,0,1,0.0,0.0,0.635712,0.0,0.6994034,0,0.97170854
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310302,0.0,0.6654835,0,0.7406888
0,27,0,0,0,0,0,2,0,0.0,1.0,0.4957891,0.0,0.5283371,0,0.7445836
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32574427,1.0,0.25998956,1,0.05519615
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548908,0.0,0.62062895,0,0.87289906
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827738,1.0,0.19659162,1,0.045744
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800699,0.0,0.5738706,0,0.8246574
1,22,2,0,0,0,1,1,0,0.0,0.0,0.5773797,1.0,0.3586566,1,0.03724389
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674944,0.0,0.7052872,0,0.7939311
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70694804,0.0,0.6480436,0,0.95994073
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647513,0.0,0.8442556,0,0.9899276
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568661,0.0,0.66621566,0,0.8355973
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75944024,0.0,0.6811666,0,0.9531346
1,52,1,0,0,0,0,1,0,0.0,0.0,0.763221,0.0,0.7971203,0,0.9044822
1,51,1,1,0,0,0,1,0,0.0,0.0,0.7238538,0.0,0.79520357,0,0.8970425
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822538,0.0,0.6645262,0,0.8253131
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29583335,1.0,0.23796707,1,0.049356002
1,47,1,0,0,0,0,0,1,0.0,0.0,0.83537656,0.0,0.83556205,0,0.98902285
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55365586,1.0,0.45976484,1,0.2447649
1,43,0,1,0,0,0,7,0,0.0,1.0,0.4304433,1.0,0.44470042,1,0.22492513
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33275795,1.0,0.3677603,1,0.044942755
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13798857,1.0,0.03694439,1,0.046674773
0,42,0,0,0,0,0,3,0,0.0,0.0,0.58105195,0.0,0.5912664,0,0.8377556
0,42,0,1,0,0,0,2,1,0.0,0.0,0.76658225,0.0,0.7114372,0,0.9105594
0,32,0,1,0,0,0,0,0,0.0,0.0,0.7360188,0.0,0.72164375,0,0.98592746
