sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713464,1.0,0.4034245,0,0.5199142
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49181974,1.0,0.4971822,0,0.52411
1,37,0,1,0,0,0,9,0,0.0,1.0,0.3371145,1.0,0.40657723,0,0.5167259
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141228,1.0,0.45271105,0,0.5225553
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22411579,1.0,0.22951609,1,0.45533878
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32912594,1.0,0.31970114,1,0.46800554
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46258235,1.0,0.38265562,0,0.52248293
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47652555,0.0,0.5104513,0,0.5557233
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80031043,0.0,0.75304824,0,0.52074915
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6357017,0.0,0.685492,0,0.55450577
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24133736,1.0,0.414092,0,0.54834175
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885515,1.0,0.40824676,0,0.51664877
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62181115,0.0,0.6601738,0,0.5553433
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914705,0.0,0.5875463,0,0.51821
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57600766,0.0,0.5445756,0,0.51788896
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867818,0.0,0.6956539,0,0.55412656
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148237,1.0,0.41222644,0,0.52073985
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357017,0.0,0.685492,0,0.55450577
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479593,1.0,0.36764872,0,0.5226108
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40871102,1.0,0.44210958,0,0.51817226
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038095,0.0,0.70599735,0,0.55372727
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357017,0.0,0.685492,0,0.55450577
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310241,0.0,0.5351939,0,0.5230577
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578118,1.0,0.46306503,0,0.52234334
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32573426,1.0,0.39030367,0,0.5177367
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548754,0.0,0.61588883,0,0.5552398
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827642,1.0,0.35594165,0,0.5181852
0,39,0,1,0,0,0,3,0,1.0,0.0,0.58006996,0.0,0.52854514,0,0.5196902
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57736635,1.0,0.31486863,0,0.5283996
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674897,0.0,0.60645235,0,0.522134
1,29,0,1,0,0,0,0,0,0.0,0.0,0.7069435,0.0,0.7105925,0,0.5547256
0,45,1,0,0,0,0,0,1,0.0,0.0,0.86475134,0.0,0.85135186,0,0.55160296
0,26,0,1,0,0,0,1,1,0.0,0.0,0.55686665,0.0,0.50763655,0,0.5235345
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75943637,0.0,0.6933881,0,0.5189438
1,52,1,0,0,0,0,1,0,0.0,0.0,0.76321787,0.0,0.7253077,0,0.520614
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72385097,0.0,0.7197603,0,0.5205732
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822423,0.0,0.5314545,0,0.52364826
1,31,0,1,0,0,0,13,1,1.0,1.0,0.2958303,1.0,0.34977597,0,0.5151661
1,47,1,0,0,0,0,0,1,0.0,0.0,0.8353757,0.0,0.85403043,0,0.551423
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55365515,0.0,0.5300206,0,0.5545294
1,43,0,1,0,0,0,7,0,0.0,1.0,0.43043596,1.0,0.4674847,0,0.51711607
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33276618,1.0,0.34947485,0,0.5258784
