sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35712892,1.0,0.26700544,1,0.010089363
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49181908,0.0,0.67534125,1,0.46391112
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33710992,1.0,0.39003646,1,0.014833843
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141127,1.0,0.46326518,1,0.18842416
1,30,0,1,4,0,0,12,0,1.0,1.0,0.2241143,1.0,0.17066306,1,0.0015663892
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32911992,1.0,0.25158203,1,0.03132496
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46258515,1.0,0.4999827,1,0.296923
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47651315,0.0,0.60755175,0,0.7530143
1,57,1,0,0,0,0,1,0,0.0,0.0,0.800314,0.0,0.7717376,0,0.9816026
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6357049,0.0,0.6708757,0,0.9862012
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24132055,1.0,0.4672526,1,0.042192835
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388567,1.0,0.3139425,1,0.01733148
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218067,0.0,0.63410485,0,0.9833471
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914695,0.0,0.51659936,0,0.53547245
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57600844,0.0,0.6008322,0,0.701258
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867764,0.0,0.6868062,0,0.98698634
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37147754,1.0,0.27067304,1,0.015534092
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357049,0.0,0.6708757,0,0.9862012
1,23,2,1,0,0,0,2,0,1.0,1.0,0.3547945,1.0,0.41725725,1,0.05466355
1,35,0,1,0,0,0,6,0,1.0,1.0,0.4087066,1.0,0.3668098,1,0.054758918
1,30,0,0,0,0,0,0,1,0.0,0.0,0.703804,0.0,0.70304817,0,0.98762906
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357049,0.0,0.6708757,0,0.9862012
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53102505,0.0,0.6663668,0,0.6669477
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578035,0.0,0.6095756,1,0.4458822
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32572937,1.0,0.29007196,1,0.007826361
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548691,0.0,0.5969174,0,0.9390069
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28275788,1.0,0.16120303,1,0.0037959302
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800717,0.0,0.60696125,0,0.7279732
1,22,2,0,0,0,1,1,0,0.0,0.0,0.5773567,1.0,0.43920392,1,0.0051452
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674866,0.0,0.6797848,0,0.88452214
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70694053,0.0,0.6509806,0,0.9836939
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647461,0.0,0.8333613,0,0.98999244
0,26,0,1,0,0,0,1,1,0.0,0.0,0.55687296,0.0,0.69478464,0,0.70872426
0,45,1,0,0,0,0,1,1,0.0,0.0,0.75942934,0.0,0.76927054,0,0.9781041
1,52,1,0,0,0,0,1,0,0.0,0.0,0.76322144,0.0,0.74533427,0,0.97136647
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72384846,0.0,0.7362407,0,0.9675655
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822428,0.0,0.704509,0,0.7424204
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29583097,1.0,0.2207439,1,0.0048591257
1,47,1,0,0,0,0,0,1,0.0,0.0,0.8353762,0.0,0.8112957,0,0.98976034
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55365574,1.0,0.3958832,1,0.2385145
1,43,0,1,0,0,0,7,0,0.0,1.0,0.4304332,1.0,0.4238875,1,0.15300348
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33275628,1.0,0.4179085,1,0.063866265
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13798428,1.0,0.10423231,1,0.0012049322
0,42,0,0,0,0,0,3,0,0.0,0.0,0.5810432,0.0,0.6446872,0,0.8034836
0,42,0,1,0,0,0,2,1,0.0,0.0,0.7665857,0.0,0.7669858,0,0.9571628
0,32,0,1,0,0,0,0,0,0.0,0.0,0.73600364,0.0,0.74236876,0,0.98851776
1,36,0,0,0,0,0,9,1,1.0,1.0,0.37395853,1.0,0.3816355,1,0.040693883
1,63,1,1,0,0,0,1,0,0.0,0.0,0.7758883,0.0,0.798935,0,0.98593915
