sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713112,1.0,0.30014336,1,0.13176276
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49181902,0.0,0.67546886,0,0.777194
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33710802,1.0,0.30991286,1,0.12587273
1,26,0,1,0,0,0,2,0,1.0,1.0,0.4314111,1.0,0.46723562,1,0.4610257
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22411835,1.0,0.19067985,1,0.008666189
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32912552,1.0,0.28375918,1,0.015978964
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46258056,1.0,0.40696943,1,0.11359111
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47651792,0.0,0.57092977,0,0.79753405
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003084,0.0,0.7869139,0,0.9447609
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63570493,0.0,0.6468854,0,0.946729
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24133617,1.0,0.46994656,1,0.07790133
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885604,1.0,0.28954762,1,0.09582956
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218085,0.0,0.6398783,0,0.93810594
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914679,0.0,0.5793654,0,0.83525884
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57600296,0.0,0.6113751,0,0.85769534
1,29,0,0,0,0,0,0,1,0.0,0.0,0.68677926,0.0,0.65496457,0,0.94959134
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37147868,1.0,0.30934787,1,0.15570238
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570493,0.0,0.6468854,0,0.946729
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479265,1.0,0.35481328,1,0.068914965
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40870667,1.0,0.3543582,1,0.25835446
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038064,0.0,0.66599053,0,0.95221204
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570493,0.0,0.6468854,0,0.946729
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310266,0.0,0.68911237,0,0.83653164
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578762,0.0,0.6093472,0,0.7969443
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32572997,1.0,0.29472184,1,0.11059585
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65486985,0.0,0.6549406,0,0.88646793
