sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.3571397,1.0,0.32505447,1,0.29249036
1,26,0,1,0,0,0,1,0,0.0,1.0,0.4918176,0.0,0.6646948,1,0.41749564
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711714,1.0,0.3077491,1,0.29174498
1,26,0,1,0,0,0,2,0,1.0,1.0,0.43141413,0.0,0.5291625,1,0.3478177
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22412992,1.0,0.2846684,1,0.15602542
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32909805,1.0,0.25707865,1,0.45537928
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46258223,1.0,0.4914359,1,0.30567178
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47649902,0.0,0.55948853,0,0.7800558
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80030996,0.0,0.7639476,0,0.7048141
1,28,0,1,0,0,0,0,1,1.0,0.0,0.635702,0.0,0.6958033,0,0.7809841
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24133563,1.0,0.31205678,0,0.60048014
1,31,0,0,0,0,0,8,1,0.0,1.0,0.3388701,1.0,0.28273076,1,0.31603807
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218153,0.0,0.6795135,0,0.7808835
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914669,0.0,0.5573823,1,0.4433708
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5760071,0.0,0.5722086,1,0.49864548
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867857,0.0,0.70219576,0,0.78101695
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148637,1.0,0.35523492,1,0.30087277
1,28,0,1,0,0,0,0,1,0.0,0.0,0.635702,0.0,0.6958033,0,0.7809841
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35478938,1.0,0.29498243,1,0.24794763
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40871584,1.0,0.38356072,1,0.3201736
1,30,0,0,0,0,0,0,1,0.0,0.0,0.70381266,0.0,0.7086209,0,0.7810462
1,28,0,1,0,0,0,0,1,0.0,0.0,0.635702,0.0,0.6958033,0,0.7809841
1,28,0,1,0,0,0,1,1,1.0,0.0,0.53101736,0.0,0.689446,0,0.5616588
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49577487,0.0,0.5619737,1,0.39917368
1,32,0,1,0,0,0,8,0,1.0,1.0,0.3257401,1.0,0.28865832,1,0.2812282
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65489125,0.0,0.6184957,0,0.78026307
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827705,1.0,0.2447477,1,0.26004076
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800717,0.0,0.5511478,1,0.44880676
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57735634,1.0,0.39322418,1,0.21788472
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674752,0.0,0.71609026,0,0.6068819
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70694435,0.0,0.7208065,0,0.78034306
0,45,1,0,0,0,0,0,1,0.0,0.0,0.864757,0.0,0.7934041,0,0.78281087
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568583,0.0,0.7173797,0,0.5980566
0,45,1,0,0,0,0,1,1,0.0,0.0,0.7594468,0.0,0.75975066,0,0.7135314
1,52,1,0,0,0,0,1,0,0.0,0.0,0.7632132,0.0,0.7601271,0,0.6926795
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72384155,0.0,0.7597459,0,0.6898366
0,29,0,0,0,0,0,1,0,1.0,0.0,0.582232,0.0,0.644033,0,0.50705725
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29583424,1.0,0.23885459,1,0.27310047
1,47,1,0,0,0,0,0,1,0.0,0.0,0.8353792,0.0,0.77438515,0,0.7812625
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55365086,0.0,0.5080601,0,0.77666104
1,43,0,1,0,0,0,7,0,0.0,1.0,0.43043703,1.0,0.41723418,1,0.34173173
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33275342,1.0,0.32687408,1,0.25014356
1,20,2,1,1,0,0,1,0,1.0,1.0,0.1379894,1.0,0.055120587,1,0.14832847
0,42,0,0,0,0,0,3,0,0.0,0.0,0.5810338,0.0,0.55961233,1,0.46680993
0,42,0,1,0,0,0,2,1,0.0,0.0,0.7665801,0.0,0.7301763,0,0.6564056
0,32,0,1,0,0,0,0,0,0.0,0.0,0.73600984,0.0,0.77021617,0,0.78206944
1,36,0,0,0,0,0,9,1,1.0,1.0,0.3739689,1.0,0.2908435,1,0.33008137
1,63,1,1,0,0,0,1,0,0.0,0.0,0.7758877,0.0,0.77325845,0,0.71427983
0,28,0,1,0,0,0,3,0,1.0,1.0,0.46474057,0.0,0.5112318,1,0.3735126
1,55,1,0,0,0,0,0,0,0.0,0.0,0.9052327,0.0,0.81518686,0,0.7813165
1,24,2,0,0,0,2,1,0,0.0,0.0,0.67181265,1.0,0.481368,1,0.2351843
1,62,1,1,0,0,0,15,0,0.0,1.0,0.4692703,1.0,0.40146542,1,0.3812403
1,30,0,1,0,0,0,0,0,0.0,0.0,0.720044,0.0,0.7273145,0,0.7804205
0,61,1,1,0,0,0,1,0,1.0,0.0,0.7693071,0.0,0.7674444,0,0.7182947
0,32,0,1,0,0,0,1,0,0.0,0.0,0.6221687,0.0,0.66203856,0,0.5565392
1,34,0,1,0,0,0,8,1,0.0,1.0,0.43837142,1.0,0.2975242,1,0.33335713
1,23,2,1,0,0,0,1,1,1.0,1.0,0.3767866,1.0,0.43112338,1,0.32972422
1,43,0,1,0,0,0,1,0,1.0,0.0,0.7186041,0.0,0.73239106,0,0.63261104
0,28,0,0,0,0,0,0,0,1.0,0.0,0.7241913,0.0,0.7530864,0,0.7817684
1,27,0,1,0,0,0,13,1,1.0,1.0,0.23744005,1.0,0.20290172,1,0.2529788
1,29,0,1,0,0,0,4,0,1.0,1.0,0.40951395,1.0,0.39779323,1,0.31676388
1,20,2,0,0,0,0,0,1,1.0,1.0,0.35968977,1.0,0.43264294,0,0.7771953
1,26,0,1,0,0,0,6,1,0.0,1.0,0.3306207,1.0,0.27434433,1,0.30289346
1,51,1,0,0,0,0,3,0,0.0,0.0,0.6713722,0.0,0.6670333,0,0.57921416
1,40,0,1,0,0,0,0,1,0.0,0.0,0.7927374,0.0,0.7456854,0,0.7811288
0,26,0,1,0,0,0,9,1,1.0,1.0,0.36649352,1.0,0.33272135,1,0.30948633
1,59,1,1,0,0,0,5,1,0.0,0.0,0.67022234,0.0,0.74570334,0,0.65423185
0,32,0,0,0,0,0,1,1,1.0,0.0,0.6599664,0.0,0.72601914,0,0.6671989
1,38,0,1,0,0,0,7,0,1.0,1.0,0.40153366,1.0,0.3775336,1,0.32090485
1,25,0,1,0,0,0,0,1,1.0,0.0,0.5529342,0.0,0.6693675,0,0.7808101
1,83,1,1,0,0,0,0,1,0.0,0.0,0.93123597,0.0,0.83058476,0,0.7806247
1,26,0,1,0,0,0,8,0,1.0,1.0,0.24486506,1.0,0.21771812,1,0.24774519
1,19,2,1,0,0,0,1,0,1.0,1.0,0.10915595,1.0,0.07851368,1,0.18721958
1,34,0,0,0,0,1,5,0,1.0,1.0,0.4874037,1.0,0.2537387,1,0.22930773
1,63,1,0,0,0,0,1,0,0.0,0.0,0.83134705,0.0,0.77325845,0,0.71427983
0,29,0,0,0,1,0,10,0,1.0,1.0,0.280761,1.0,0.26632643,1,0.26303113
0,26,0,1,0,0,0,0,1,0.0,0.0,0.61885214,0.0,0.7248474,0,0.7821615
0,27,0,1,0,0,0,0,1,1.0,0.0,0.64139044,0.0,0.7309462,0,0.7822376
1,24,2,1,0,0,2,1,1,1.0,1.0,0.2925555,1.0,0.44671983,1,0.2530793
1,45,1,1,0,0,0,0,1,1.0,0.0,0.75089943,0.0,0.7703053,0,0.7812767
1,29,0,1,0,0,0,2,0,1.0,0.0,0.5114147,0.0,0.583416,1,0.38186836
0,51,1,0,0,0,0,5,0,0.0,0.0,0.6423754,0.0,0.5461135,1,0.49489042
1,37,0,1,0,0,0,1,0,1.0,0.0,0.6896214,0.0,0.70472944,0,0.5875861
1,25,0,1,0,0,0,0,1,0.0,0.0,0.5529342,0.0,0.6693675,0,0.7808101
1,48,1,0,0,0,0,0,1,1.0,0.0,0.84101063,0.0,0.7762282,0,0.7812551
1,23,2,1,0,0,0,6,0,1.0,1.0,0.24064982,1.0,0.108287096,1,0.19792302
0,23,2,1,0,0,0,2,0,1.0,1.0,0.41748774,1.0,0.45222753,1,0.29285112
1,29,0,0,0,0,0,1,0,1.0,0.0,0.5920789,0.0,0.6763014,1,0.46968448
1,23,2,0,0,0,0,0,1,0.0,0.0,0.5633581,0.0,0.5445119,0,0.7798129
1,33,0,0,0,0,0,0,0,0.0,0.0,0.7618867,0.0,0.74226034,0,0.78058964
1,25,0,0,0,0,0,7,1,1.0,1.0,0.2552125,1.0,0.24946624,1,0.28310695
1,55,1,0,0,0,0,0,1,1.0,0.0,0.88263655,0.0,0.7911798,0,0.78116846
1,29,0,0,0,0,1,11,0,1.0,1.0,0.3063562,1.0,0.119827986,1,0.16831315
1,28,0,1,0,0,0,3,0,0.0,1.0,0.43610203,1.0,0.4599241,1,0.33310416
1,24,2,1,0,0,0,0,1,0.0,0.0,0.53608507,0.0,0.56351686,0,0.7801252
1,59,1,1,0,0,0,22,0,1.0,1.0,0.35762405,1.0,0.3235597,1,0.3030413
0,53,1,0,0,0,0,1,1,0.0,0.0,0.8015897,0.0,0.7818357,0,0.72327495
1,33,0,1,0,0,0,4,0,1.0,1.0,0.46916604,1.0,0.47010607,1,0.3479956
1,26,0,1,0,1,0,6,1,0.0,1.0,0.35632193,0.0,0.50734305,1,0.28649148
0,22,2,1,0,0,0,2,0,0.0,1.0,0.36663908,1.0,0.4099664,1,0.27900422
1,35,0,1,0,0,0,0,0,0.0,0.0,0.7630172,0.0,0.7500291,0,0.7806704
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33275342,1.0,0.32687408,1,0.25014356
1,23,2,0,0,0,0,2,0,0.0,1.0,0.4074033,1.0,0.29498243,1,0.24794763
1,25,0,1,0,0,0,5,0,0.0,1.0,0.28894722,1.0,0.2726611,1,0.26941025
1,34,0,1,0,0,0,1,0,0.0,0.0,0.6594692,0.0,0.6889008,0,0.5504071
1,38,0,1,1,1,0,9,0,1.0,0.0,0.5211205,1.0,0.40597004,1,0.24836688
1,36,0,1,0,0,0,2,0,0.0,0.0,0.6057387,0.0,0.62741697,1,0.45352414
1,24,2,1,0,0,0,3,0,1.0,1.0,0.3556993,1.0,0.2539419,1,0.23848514
0,23,2,1,0,0,0,0,1,0.0,0.0,0.5930284,0.0,0.6064948,0,0.7811573
1,25,0,0,0,0,0,1,0,0.0,1.0,0.4908294,0.0,0.65603334,1,0.39956066
1,34,0,1,0,0,0,2,1,1.0,0.0,0.61856616,0.0,0.6504327,0,0.53429383
1,46,1,1,0,0,0,0,0,1.0,0.0,0.7892689,0.0,0.79540145,0,0.7812344
1,47,1,1,0,0,0,6,0,0.0,0.0,0.560066,0.0,0.5170746,1,0.4138911
1,45,1,0,0,0,0,1,1,0.0,0.0,0.70839536,0.0,0.75739914,0,0.6984794
1,30,0,1,0,0,0,0,0,0.0,0.0,0.720044,0.0,0.7273145,0,0.7804205
1,31,0,1,0,0,0,0,0,1.0,0.0,0.7314948,0.0,0.7330848,0,0.78048754
1,29,0,1,0,0,0,7,0,1.0,1.0,0.31679678,1.0,0.27834094,1,0.2751576
1,24,2,0,0,0,1,1,0,0.0,0.0,0.67987347,1.0,0.44356358,1,0.23290832
1,52,1,0,0,0,0,0,0,0.0,0.0,0.8925848,0.0,0.8082812,0,0.7812945
1,23,2,1,0,0,0,3,0,1.0,1.0,0.3150192,1.0,0.22396958,1,0.2285437
1,43,0,1,0,0,0,2,0,1.0,0.0,0.64099896,0.0,0.6451427,0,0.51511526
1,23,2,1,0,0,1,1,0,0.0,1.0,0.37038243,1.0,0.419347,1,0.22577854
1,21,2,1,0,0,1,1,0,1.0,1.0,0.24817646,1.0,0.3609739,1,0.20730032
1,36,0,0,0,0,0,5,0,1.0,1.0,0.44456935,1.0,0.44547963,1,0.3441048
0,25,0,1,0,0,0,0,1,1.0,0.0,0.59349823,0.0,0.71793914,0,0.782068
