sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35713446,1.0,0.37352616,0,0.5359094
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49182844,1.0,0.49214977,0,0.5532794
1,37,0,1,0,0,0,9,0,0.0,1.0,0.3371083,1.0,0.37935585,0,0.53021914
1,26,0,1,0,0,0,2,0,1.0,1.0,0.431417,1.0,0.4364465,0,0.5458603
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22410321,1.0,0.20003372,1,0.4987184
1,32,0,1,1,0,0,2,1,1.0,1.0,0.3291034,1.0,0.34595042,0,0.5158888
0,24,2,1,0,0,0,2,0,1.0,1.0,0.46259564,1.0,0.44253665,0,0.5505567
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47651607,0.0,0.52428925,0,0.5942663
1,57,1,0,0,0,0,1,0,0.0,0.0,0.8003136,0.0,0.78120315,0,0.57076705
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63570404,0.0,0.695913,0,0.6043151
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24134147,1.0,0.3717957,0,0.6308271
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33886486,1.0,0.37603778,0,0.5321245
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218079,0.0,0.67399836,0,0.6034305
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59147656,0.0,0.55864763,0,0.5504014
1,44,0,0,0,0,0,4,1,0.0,0.0,0.57603073,0.0,0.58162713,0,0.5446026
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867785,0.0,0.704792,0,0.60471195
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37148267,1.0,0.38479203,0,0.53808653
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570404,0.0,0.695913,0,0.6043151
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35480326,1.0,0.3379572,0,0.5384709
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40870756,1.0,0.42855048,0,0.53655076
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038061,0.0,0.71388954,0,0.6051247
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63570404,0.0,0.695913,0,0.6043151
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310253,0.0,0.55848837,0,0.5539076
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49577737,0.0,0.5163357,0,0.5535077
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32572943,1.0,0.3564825,0,0.5307006
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65486735,0.0,0.61435276,0,0.5986537
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827587,1.0,0.31062955,0,0.5289614
0,39,0,1,0,0,0,3,0,1.0,0.0,0.58006525,0.0,0.5900352,0,0.55516917
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57735753,1.0,0.34970218,0,0.56560886
1,39,0,0,0,0,0,1,0,0.0,0.0,0.66748834,0.0,0.64502954,0,0.55734646
1,29,0,1,0,0,0,0,0,0.0,0.0,0.7069368,0.0,0.7066742,0,0.60639036
0,45,1,0,0,0,0,0,1,0.0,0.0,0.86474913,0.0,0.8333769,0,0.609325
0,26,0,1,0,0,0,1,1,0.0,0.0,0.55686426,0.0,0.5964222,0,0.5613948
0,45,1,0,0,0,0,1,1,0.0,0.0,0.7594309,0.0,0.7486273,0,0.57107145
1,52,1,0,0,0,0,1,0,0.0,0.0,0.7632232,0.0,0.73754686,0,0.5683248
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72385365,0.0,0.72878623,0,0.5678881
0,29,0,0,0,0,0,1,0,1.0,0.0,0.5822388,0.0,0.593406,0,0.5577087
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29582697,1.0,0.2909128,0,0.52208644
1,47,1,0,0,0,0,0,1,0.0,0.0,0.8353782,0.0,0.8112046,0,0.61416537
1,21,2,0,0,0,0,0,0,0.0,0.0,0.5536506,0.0,0.5194207,0,0.60561115
1,43,0,1,0,0,0,7,0,0.0,1.0,0.4304306,1.0,0.4670452,0,0.53672874
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33274943,1.0,0.31694824,0,0.54426575
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13797098,1.0,0.11586934,0,0.5314151
0,42,0,0,0,0,0,3,0,0.0,0.0,0.58104396,0.0,0.6065289,0,0.5558366
0,42,0,1,0,0,0,2,1,0.0,0.0,0.76658505,0.0,0.6779829,0,0.56261075
0,32,0,1,0,0,0,0,0,0.0,0.0,0.7360097,0.0,0.7403208,0,0.60015726
1,36,0,0,0,0,0,9,1,1.0,1.0,0.37397426,1.0,0.40071756,0,0.53085935
1,63,1,1,0,0,0,1,0,0.0,0.0,0.7758887,0.0,0.8242569,0,0.5726817
0,28,0,1,0,0,0,3,0,1.0,1.0,0.46473575,1.0,0.49188936,0,0.551532
1,55,1,0,0,0,0,0,0,0.0,0.0,0.905234,0.0,0.8568076,0,0.61550343
1,24,2,0,0,0,2,1,0,0.0,0.0,0.6718043,1.0,0.4199052,0,0.5650177
1,62,1,1,0,0,0,15,0,0.0,1.0,0.46926653,0.0,0.5194252,0,0.5403255
1,30,0,1,0,0,0,0,0,0.0,0.0,0.7200372,0.0,0.7159635,0,0.6067954
0,61,1,1,0,0,0,1,0,1.0,0.0,0.7693033,0.0,0.82758904,0,0.5730881
0,32,0,1,0,0,0,1,0,0.0,0.0,0.62217134,0.0,0.6256583,0,0.55884266
1,34,0,1,0,0,0,8,1,0.0,1.0,0.43837285,1.0,0.40572226,0,0.53305876
1,23,2,1,0,0,0,1,1,1.0,1.0,0.37680238,1.0,0.4141066,0,0.5473484
1,43,0,1,0,0,0,1,0,1.0,0.0,0.718606,0.0,0.6703311,0,0.5579913
0,28,0,0,0,0,0,0,0,1.0,0.0,0.72419107,0.0,0.7047149,0,0.5989024
1,27,0,1,0,0,0,13,1,1.0,1.0,0.23742384,1.0,0.24898946,0,0.52075154
1,29,0,1,0,0,0,4,0,1.0,1.0,0.40950942,1.0,0.4129055,0,0.53916055
1,20,2,0,0,0,0,0,1,1.0,1.0,0.35968775,1.0,0.44977093,0,0.60230297
1,26,0,1,0,0,0,6,1,0.0,1.0,0.3306105,1.0,0.34995657,0,0.5334605
1,51,1,0,0,0,0,3,0,0.0,0.0,0.6713857,0.0,0.64688164,0,0.5578331
1,40,0,1,0,0,0,0,1,0.0,0.0,0.7927383,0.0,0.7703383,0,0.6076489
0,26,0,1,0,0,0,9,1,1.0,1.0,0.36648571,1.0,0.3810373,0,0.5469284
1,59,1,1,0,0,0,5,1,0.0,0.0,0.6702157,0.0,0.68371314,0,0.55389565
0,32,0,0,0,0,0,1,1,1.0,0.0,0.65995723,0.0,0.6626302,0,0.5634577
1,38,0,1,0,0,0,7,0,1.0,1.0,0.4015259,1.0,0.43253875,0,0.53535765
1,25,0,1,0,0,0,0,1,1.0,0.0,0.552938,0.0,0.66081727,0,0.60298276
1,83,1,1,0,0,0,0,1,0.0,0.0,0.93121505,0.0,0.929673,0,0.6190502
1,26,0,1,0,0,0,8,0,1.0,1.0,0.24485767,1.0,0.28374332,0,0.52797294
1,19,2,1,0,0,0,1,0,1.0,1.0,0.10914254,1.0,0.19692957,0,0.54049647
1,34,0,0,0,0,1,5,0,1.0,1.0,0.4874428,1.0,0.3775589,0,0.541838
1,63,1,0,0,0,0,1,0,0.0,0.0,0.831346,0.0,0.8242569,0,0.5726817
0,29,0,0,0,1,0,10,0,1.0,1.0,0.28078896,1.0,0.28632253,1,0.49671337
0,26,0,1,0,0,0,0,1,0.0,0.0,0.6188582,0.0,0.6882249,0,0.5983441
0,27,0,1,0,0,0,0,1,1.0,0.0,0.6413976,0.0,0.7007022,0,0.5987828
1,24,2,1,0,0,2,1,1,1.0,1.0,0.2925375,1.0,0.41200984,0,0.5657327
1,45,1,1,0,0,0,0,1,1.0,0.0,0.75090754,0.0,0.8029252,0,0.6139233
1,29,0,1,0,0,0,2,0,1.0,0.0,0.511417,1.0,0.48415095,0,0.5474272
0,51,1,0,0,0,0,5,0,0.0,0.0,0.6423819,0.0,0.6230042,0,0.5541625
1,37,0,1,0,0,0,1,0,1.0,0.0,0.68962306,0.0,0.62877685,0,0.5569026
1,25,0,1,0,0,0,0,1,0.0,0.0,0.552938,0.0,0.66081727,0,0.60298276
1,48,1,0,0,0,0,0,1,1.0,0.0,0.8410092,0.0,0.81497097,0,0.61427706
1,23,2,1,0,0,0,6,0,1.0,1.0,0.24065,1.0,0.24344838,0,0.52653426
0,23,2,1,0,0,0,2,0,1.0,1.0,0.4175018,1.0,0.41779578,0,0.5497263
1,29,0,0,0,0,0,1,0,1.0,0.0,0.5920801,0.0,0.54071534,0,0.55464727
1,23,2,0,0,0,0,0,1,0.0,0.0,0.56336915,0.0,0.55040115,0,0.6056117
1,33,0,0,0,0,0,0,0,0.0,0.0,0.7618818,0.0,0.73789656,0,0.60780287
1,25,0,0,0,0,0,7,1,1.0,1.0,0.25518948,1.0,0.31382322,0,0.53061575
1,55,1,0,0,0,0,0,1,1.0,0.0,0.8826311,0.0,0.8460869,0,0.6152576
1,29,0,0,0,0,1,11,0,1.0,1.0,0.30635095,1.0,0.22014624,0,0.5243084
1,28,0,1,0,0,0,3,0,0.0,1.0,0.43609965,1.0,0.4302619,0,0.5419214
1,24,2,1,0,0,0,0,1,0.0,0.0,0.5360913,0.0,0.5698371,0,0.60627973
1,59,1,1,0,0,0,22,0,1.0,1.0,0.3576169,1.0,0.3752647,0,0.5321386
0,53,1,0,0,0,0,1,1,0.0,0.0,0.8015724,0.0,0.78851295,0,0.5728272
1,33,0,1,0,0,0,4,0,1.0,1.0,0.4691581,1.0,0.4621573,0,0.54112035
1,26,0,1,0,1,0,6,1,0.0,1.0,0.35632247,1.0,0.3088082,0,0.5420576
0,22,2,1,0,0,0,2,0,0.0,1.0,0.3666495,1.0,0.39015317,0,0.5487835
1,35,0,1,0,0,0,0,0,0.0,0.0,0.7630121,0.0,0.7496456,0,0.6083967
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33274943,1.0,0.31694824,0,0.54426575
1,23,2,0,0,0,0,2,0,0.0,1.0,0.40740758,1.0,0.3379572,0,0.5384709
1,25,0,1,0,0,0,5,0,0.0,1.0,0.28894144,1.0,0.32619965,0,0.5340955
1,34,0,1,0,0,0,1,0,0.0,0.0,0.6594738,0.0,0.6015581,0,0.5561007
1,38,0,1,1,1,0,9,0,1.0,0.0,0.5211574,0.0,0.563219,0,0.558757
1,36,0,1,0,0,0,2,0,0.0,0.0,0.60573566,0.0,0.5641731,0,0.54970616
1,24,2,1,0,0,0,3,0,1.0,1.0,0.35571325,1.0,0.32981026,0,0.5347881
0,23,2,1,0,0,0,0,1,0.0,0.0,0.5930397,0.0,0.58659446,0,0.5967309
