sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35712922,1.0,0.26836717,1,0.017552182
1,26,0,1,0,0,0,1,0,0.0,1.0,0.4918139,0.0,0.6801088,1,0.32777274
1,37,0,1,0,0,0,9,0,0.0,1.0,0.3371057,1.0,0.3371492,1,0.02001318
1,26,0,1,0,0,0,2,0,1.0,1.0,0.4314081,0.0,0.56907094,1,0.15873581
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22412401,1.0,0.24437112,1,0.010245665
1,32,0,1,1,0,0,2,1,1.0,1.0,0.3291213,1.0,0.28748518,1,0.18602425
0,24,2,1,0,0,0,2,0,1.0,1.0,0.4625908,0.0,0.5024564,1,0.07254342
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47652227,0.0,0.5638307,0,0.949544
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80030537,0.0,0.8023809,0,0.9935812
1,28,0,1,0,0,0,0,1,1.0,0.0,0.63569844,0.0,0.690852,0,0.99661
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24134433,1.0,0.42341375,1,0.1448492
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33885163,1.0,0.3383364,1,0.03452713
1,26,0,0,0,0,0,0,1,0.0,0.0,0.6218052,0.0,0.6547289,0,0.9956436
1,47,1,1,0,0,0,5,0,0.0,0.0,0.5914649,0.0,0.5992017,1,0.3799129
1,44,0,0,0,0,0,4,1,0.0,0.0,0.5760087,0.0,0.7285832,0,0.7120301
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867765,0.0,0.7039366,0,0.9968682
1,27,0,1,0,0,0,4,0,1.0,1.0,0.37147808,1.0,0.27729434,1,0.025241615
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569844,0.0,0.690852,0,0.99661
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35478812,1.0,0.29720694,1,0.010177584
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40870208,1.0,0.3262236,1,0.05016524
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038045,0.0,0.7165053,0,0.9970837
1,28,0,1,0,0,0,0,1,0.0,0.0,0.63569844,0.0,0.690852,0,0.99661
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310143,0.0,0.6451589,0,0.6691718
0,27,0,0,0,0,0,2,0,0.0,1.0,0.4957754,0.0,0.57091296,1,0.40060607
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32572627,1.0,0.2760802,1,0.013023462
0,24,2,1,0,0,0,0,0,1.0,0.0,0.6548674,0.0,0.54681945,0,0.9851972
1,28,0,0,0,0,0,8,0,1.0,1.0,0.2827602,1.0,0.18521762,1,0.0074055577
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800556,0.0,0.57291985,0,0.75253916
1,22,2,0,0,0,1,1,0,0.0,0.0,0.57735044,1.0,0.42109424,1,0.00699095
1,39,0,0,0,0,0,1,0,0.0,0.0,0.66748285,0.0,0.7132807,0,0.85785335
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70694077,0.0,0.67453647,0,0.9949719
0,45,1,0,0,0,0,0,1,0.0,0.0,0.86474717,0.0,0.8411126,0,0.9983053
0,26,0,1,0,0,0,1,1,0.0,0.0,0.55686593,0.0,0.67199063,0,0.82264525
0,45,1,0,0,0,0,1,1,0.0,0.0,0.7594286,0.0,0.7077227,0,0.9965946
1,52,1,0,0,0,0,1,0,0.0,0.0,0.7632167,0.0,0.7887629,0,0.98679405
1,51,1,1,0,0,0,1,0,0.0,0.0,0.7238406,0.0,0.7813964,0,0.98449624
0,29,0,0,0,0,0,1,0,1.0,0.0,0.58223605,0.0,0.54869854,0,0.717552
1,31,0,1,0,0,0,13,1,1.0,1.0,0.2958259,1.0,0.3029878,1,0.013380933
1,47,1,0,0,0,0,0,1,0.0,0.0,0.83537316,0.0,0.80970144,0,0.99814904
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55364263,1.0,0.3773129,1,0.38476554
1,43,0,1,0,0,0,7,0,0.0,1.0,0.43042594,1.0,0.39750922,1,0.09877488
1,21,2,0,0,0,0,1,0,0.0,1.0,0.33275068,1.0,0.40965402,1,0.01750398
1,20,2,1,1,0,0,1,0,1.0,1.0,0.1379751,1.0,0.09839088,1,0.003657712
0,42,0,0,0,0,0,3,0,0.0,0.0,0.5810379,0.0,0.6306144,0,0.84217715
0,42,0,1,0,0,0,2,1,0.0,0.0,0.76658225,0.0,0.68685925,0,0.98699397
0,32,0,1,0,0,0,0,0,0.0,0.0,0.7360041,0.0,0.77171946,0,0.997707
1,36,0,0,0,0,0,9,1,1.0,1.0,0.37395716,1.0,0.34707665,1,0.055847798
