sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid,AL_prediction,AL_prediction_proba,GL_prediction,GL_prediction_proba,GD_prediction,GD_prediction_proba
1,28,0,1,0,0,0,5,0,0.0,1.0,0.35714197,1.0,0.26263863,1,0.025362115
1,26,0,1,0,0,0,1,0,0.0,1.0,0.49182796,0.0,0.618028,1,0.43020478
1,37,0,1,0,0,0,9,0,0.0,1.0,0.33711743,1.0,0.32503533,1,0.03656247
1,26,0,1,0,0,0,2,0,1.0,1.0,0.4314211,0.0,0.52665204,1,0.14024805
1,30,0,1,4,0,0,12,0,1.0,1.0,0.22412533,1.0,0.22236663,1,0.009592405
1,32,0,1,1,0,0,2,1,1.0,1.0,0.32911175,1.0,0.30446684,1,0.25143793
0,24,2,1,0,0,0,2,0,1.0,1.0,0.4625855,1.0,0.4495535,1,0.031378835
0,21,2,1,0,0,0,0,1,0.0,1.0,0.47649968,0.0,0.62804455,0,0.91346204
1,57,1,0,0,0,0,1,0,0.0,0.0,0.80031264,0.0,0.77666473,0,0.9876089
1,28,0,1,0,0,0,0,1,1.0,0.0,0.6357063,0.0,0.6697682,0,0.99567646
0,20,2,1,0,0,1,0,1,1.0,1.0,0.24132985,1.0,0.47856444,1,0.16160151
1,31,0,0,0,0,0,8,1,0.0,1.0,0.33886653,1.0,0.2875942,1,0.03070658
1,26,0,0,0,0,0,0,1,0.0,0.0,0.62182164,0.0,0.646521,0,0.995443
1,47,1,1,0,0,0,5,0,0.0,0.0,0.59147346,0.0,0.55510366,0,0.7457403
1,44,0,0,0,0,0,4,1,0.0,0.0,0.576018,0.0,0.57214296,0,0.71878827
1,29,0,0,0,0,0,0,1,0.0,0.0,0.6867901,0.0,0.6792236,0,0.9957545
1,27,0,1,0,0,0,4,0,1.0,1.0,0.3714906,1.0,0.29015583,1,0.031798802
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357063,0.0,0.6697682,0,0.99567646
1,23,2,1,0,0,0,2,0,1.0,1.0,0.35479558,1.0,0.3416415,1,0.011033996
1,35,0,1,0,0,0,6,0,1.0,1.0,0.40871453,1.0,0.35449255,1,0.072039336
1,30,0,0,0,0,0,0,1,0.0,0.0,0.7038172,0.0,0.6889238,0,0.9958268
1,28,0,1,0,0,0,0,1,0.0,0.0,0.6357063,0.0,0.6697682,0,0.99567646
1,28,0,1,0,0,0,1,1,1.0,0.0,0.5310217,0.0,0.6960081,0,0.73888284
0,27,0,0,0,0,0,2,0,0.0,1.0,0.49578023,0.0,0.5615765,1,0.3820933
1,32,0,1,0,0,0,8,0,1.0,1.0,0.32573998,1.0,0.26372123,1,0.022556923
0,24,2,1,0,0,0,0,0,1.0,0.0,0.65488243,0.0,0.57076967,0,0.9847852
1,28,0,0,0,0,0,8,0,1.0,1.0,0.28276604,1.0,0.18678719,1,0.011376647
0,39,0,1,0,0,0,3,0,1.0,0.0,0.5800683,0.0,0.5763571,0,0.74016845
1,22,2,0,0,0,1,1,0,0.0,0.0,0.5773461,1.0,0.42544377,1,0.0032914865
1,39,0,0,0,0,0,1,0,0.0,0.0,0.6674866,0.0,0.71487993,0,0.9210438
1,29,0,1,0,0,0,0,0,0.0,0.0,0.70694816,0.0,0.6685898,0,0.99565
0,45,1,0,0,0,0,0,1,0.0,0.0,0.8647541,0.0,0.8702451,0,0.99657154
0,26,0,1,0,0,0,1,1,0.0,0.0,0.5568696,0.0,0.695426,0,0.77728605
0,45,1,0,0,0,0,1,1,0.0,0.0,0.7594394,0.0,0.76343393,0,0.9867858
1,52,1,0,0,0,0,1,0,0.0,0.0,0.763219,0.0,0.7631215,0,0.9835143
1,51,1,1,0,0,0,1,0,0.0,0.0,0.72384477,0.0,0.75898343,0,0.9824202
0,29,0,0,0,0,0,1,0,1.0,0.0,0.58224034,0.0,0.6838486,0,0.81652474
1,31,0,1,0,0,0,13,1,1.0,1.0,0.29583967,1.0,0.18610448,1,0.012081412
1,47,1,0,0,0,0,0,1,0.0,0.0,0.83537406,0.0,0.84940666,0,0.9964676
1,21,2,0,0,0,0,0,0,0.0,0.0,0.55367005,1.0,0.38495725,1,0.4565557
1,43,0,1,0,0,0,7,0,0.0,1.0,0.43043572,1.0,0.38011426,1,0.13672557
1,21,2,0,0,0,0,1,0,0.0,1.0,0.3327579,1.0,0.39878857,1,0.013637906
1,20,2,1,1,0,0,1,0,1.0,1.0,0.13799125,1.0,0.093807936,1,0.0031437413
0,42,0,0,0,0,0,3,0,0.0,0.0,0.5810297,0.0,0.5894853,0,0.7917896
0,42,0,1,0,0,0,2,1,0.0,0.0,0.76658744,0.0,0.6918051,0,0.94005805
0,32,0,1,0,0,0,0,0,0.0,0.0,0.736012,0.0,0.7411257,0,0.9961455
1,36,0,0,0,0,0,9,1,1.0,1.0,0.37396908,1.0,0.3441962,1,0.052023377
1,63,1,1,0,0,0,1,0,0.0,0.0,0.7758898,0.0,0.7793986,0,0.99024755
0,28,0,1,0,0,0,3,0,1.0,1.0,0.46474785,1.0,0.4930926,1,0.21544129
1,55,1,0,0,0,0,0,0,0.0,0.0,0.9052361,0.0,0.8622505,0,0.9965294
1,24,2,0,0,0,2,1,0,0.0,0.0,0.6717988,1.0,0.4620893,1,0.0038943954
1,62,1,1,0,0,0,15,0,0.0,1.0,0.46925884,1.0,0.3469723,1,0.3694249
1,30,0,1,0,0,0,0,0,0.0,0.0,0.72004867,0.0,0.678035,0,0.9957332
0,61,1,1,0,0,0,1,0,1.0,0.0,0.7693072,0.0,0.76677114,0,0.99162674
0,32,0,1,0,0,0,1,0,0.0,0.0,0.62217593,0.0,0.694948,0,0.89690286
1,34,0,1,0,0,0,8,1,0.0,1.0,0.43837708,1.0,0.33817238,1,0.05315722
1,23,2,1,0,0,0,1,1,1.0,1.0,0.37679505,1.0,0.4688636,1,0.037545666
1,43,0,1,0,0,0,1,0,1.0,0.0,0.7186059,0.0,0.722962,0,0.94411725
0,28,0,0,0,0,0,0,0,1.0,0.0,0.724188,0.0,0.71142316,0,0.9959864
